# # q, Iq, dIq
8.134747373686842531e-01,7.397981071791820407e-02,-9.081341654561545310e-03
8.138994497248623894e-01,3.045379094086716337e-02,-7.437026040477302813e-02
8.143241620810405257e-01,1.006853739304509610e-01,3.097721574227327995e-02
8.147488744372185510e-01,9.454470042242046901e-02,2.176630255966334818e-02
8.151735867933966873e-01,-4.235290787043696770e-03,-1.264035837933117634e-01
8.155982991495747125e-01,1.218593739755825522e-01,6.273852253568742987e-02
8.160230115057528488e-01,8.004823800776851572e-02,2.193522338193384670e-05
8.164477238619308741e-01,9.340835376766601361e-02,2.006222598712205721e-02
8.168724362181090104e-01,1.408829201682818000e-01,9.127418567509452962e-02
8.172971485742871467e-01,1.412637861370199255e-01,9.184558518065039090e-02
8.177218609304651720e-01,-2.130381442853525320e-02,-1.520057202620137271e-01
8.181465732866433083e-01,1.256565779671594552e-01,6.843496661980644213e-02
8.185712856428213335e-01,1.827515407534816283e-01,1.540775176866370222e-01
8.189959979989994698e-01,8.246501947467940741e-02,3.647850408873774906e-03
8.194207103551776061e-01,5.725271814739844173e-02,-3.417048598023633005e-02
8.198454227113556314e-01,1.089456968399695469e-01,4.336909092179457720e-02
8.202701350675337677e-01,1.046809501240004159e-01,3.697207009014725348e-02
8.206948474237117930e-01,7.762764803733385177e-02,-3.607789323988301166e-03
8.211195597798899293e-01,5.298011851330941546e-02,-4.057898737579732074e-02
8.215442721360679545e-01,9.786372754672061081e-02,2.674653094252743557e-02
8.219689844922460908e-01,2.799476379624903782e-02,-7.805680189078048614e-02
8.223936968484242271e-01,1.086361231559453411e-01,4.290535126862042581e-02
8.228184092046022524e-01,6.146192414278409122e-02,-2.785583974442638194e-02
8.232431215607803887e-01,8.663641018460982446e-02,9.905986919851159089e-03
8.236678339169584140e-01,5.373914789020609040e-02,-3.943981500377286703e-02
8.240925462731365503e-01,4.266244773171323085e-02,-5.605477168202106786e-02
8.245172586293145756e-01,9.119139350289867663e-02,1.673874898556356600e-02
8.249419709854927119e-01,1.069795511058976023e-01,4.042109578047858864e-02
8.253666833416708482e-01,1.033748527325663719e-01,3.501416047250089508e-02
8.257913956978488734e-01,9.168780263592271607e-02,1.748369130703984753e-02
8.262161080540270097e-01,1.021359850641712086e-01,3.315606095805022357e-02
8.266408204102050350e-01,1.120627632630761955e-01,4.804631780648440514e-02
8.270655327663831713e-01,-2.291028094475011656e-02,-1.544131572743277503e-01
8.274902451225611966e-01,7.709245679527543249e-02,-4.408951031369021459e-03
8.279149574787393329e-01,8.385904002417589320e-02,5.741032126322658143e-03
8.283396698349174692e-01,1.616091098114123825e-02,-9.580605085878261817e-02
8.287643821910954944e-01,8.687574990300132860e-02,1.026631198963512404e-02
8.291890945472736307e-01,1.208862575391734667e-01,6.128216768035664452e-02
8.296138069034516560e-01,9.556225463730978753e-02,2.329625057585512846e-02
8.300385192596297923e-01,1.072903854959360165e-01,4.088853535899661384e-02
8.304632316158078176e-01,6.689157697782992240e-02,-1.970958053887876885e-02
8.308879439719859539e-01,8.683962789664687043e-02,1.021260183249253321e-02
8.313126563281640902e-01,9.724938432808204192e-02,2.582734533893307760e-02
8.317373686843421154e-01,1.812038637105044259e-02,-9.286604847509592753e-02
8.321620810405202517e-01,9.093512820038900102e-02,1.635615709400182333e-02
8.325867933966982770e-01,4.870837705557559683e-02,-4.698388418494620078e-02
8.330115057528764133e-01,2.874912065661120592e-02,-7.692268247947425808e-02
8.334362181090544386e-01,8.082363602232979505e-02,1.189185207930880568e-03
8.338609304652325749e-01,-4.504708083949654496e-02,-1.876167860112498420e-01
8.342856428214107112e-01,5.891738819208391931e-02,-3.166997510117475212e-02
8.347103551775887365e-01,1.335417019178269105e-01,8.026659727200716188e-02
8.351350675337668727e-01,1.534296585503605592e-01,1.100986234302984007e-01
8.355597798899448980e-01,8.317501143904917904e-02,4.716736032187016092e-03
8.359844922461230343e-01,8.552538273929639889e-02,8.242376679483364582e-03
8.364092046023010596e-01,7.893712971880674500e-02,-1.639910809682285260e-03
8.368339169584791959e-01,-3.741329172189417074e-03,-1.256574971935131291e-01
8.372586293146573322e-01,1.368789526094525422e-01,8.527303134869101964e-02
8.376833416708353575e-01,2.912519625664455186e-02,-7.635750253175027646e-02
8.381080540270134938e-01,1.207163496772981071e-01,6.102931753853146901e-02
8.385327663831915190e-01,9.300970301834304843e-02,1.946942906225201247e-02
8.389574787393696553e-01,9.031901052946983421e-02,1.543347181836406817e-02
8.393821910955477916e-01,2.512941993895336651e-02,-8.235082431076740095e-02
8.398069034517258169e-01,8.610173324885782298e-02,9.107745646509882512e-03
8.402316158079039532e-01,9.504703082952543902e-02,2.252579635280112930e-02
8.406563281640819785e-01,9.428299028114849045e-02,2.137983477616806766e-02
8.410810405202601148e-01,1.706513059350995010e-01,1.359323964549056796e-01
8.415057528764381400e-01,6.470075314199902339e-02,-2.299335357939071012e-02
8.419304652326162763e-01,1.205777071084452312e-01,6.082215604151360033e-02
8.423551775887944126e-01,1.015523911113932476e-01,3.228426902349153249e-02
8.427798899449724379e-01,7.682011584178147223e-02,-4.814046133141793374e-03
8.432046023011505742e-01,8.624373405861782138e-02,9.321483947350198487e-03
8.436293146573285995e-01,3.132764558745549516e-02,-7.305255076092549704e-02
8.440540270135067358e-01,1.004546102021530718e-01,3.063798289312329171e-02
8.444787393696847611e-01,4.720616601892951847e-02,-4.923460627677118256e-02
8.449034517258628973e-01,3.958704293336628294e-02,-6.066321478988502547e-02
8.453281640820410336e-01,7.771083302930906211e-02,-3.477445285598752128e-03
8.457528764382190589e-01,2.861773236663075343e-02,-7.711700075986674396e-02
8.461775887943971952e-01,1.152678245345671038e-01,5.285823850183600514e-02
8.466023011505752205e-01,8.460872678398846658e-02,6.869688264673681939e-03
8.470270135067533568e-01,9.238421860059498059e-02,1.853301072722993506e-02
8.474517258629313821e-01,1.224686967001084315e-01,6.365980232670946648e-02
8.478764382191095184e-01,7.362738581261822624e-02,-9.602090989442212815e-03
8.483011505752876547e-01,5.295793347066030110e-02,-4.060618810615787555e-02
8.487258629314656799e-01,4.339248342100595485e-02,-5.495426995446568014e-02
8.491505752876438162e-01,1.366075125150960079e-01,8.486837316576593959e-02
8.495752876438218415e-01,9.635116346516711672e-02,2.448394478617470574e-02
8.499999999999999778e-01,1.776051185138480260e-01,1.463649606065191844e-01
